"screen_name","user_id","created_at","status_id","text","retweet_count","favorite_count","is_quote_status","quote_status_id","is_retweet","retweet_status_id","in_reply_to_status_status_id","in_reply_to_status_user_id","in_reply_to_status_screen_name","lang","source","media_id","media_url","media_url_expanded","urls","urls_display","urls_expanded","mentions_screen_name","mentions_user_id","symbols","hashtags","coordinates","place_id","place_type","place_name","place_full_name","country_code","country","bounding_box_coordinates","bounding_box_type"
"stephenasmith","16302242",2017-04-04 15:42:07,"849285966045093888","I'll remember this the second your QB can't win a damn playoff game for most of his career @ChadMcGregor75 @shawnemerriman @FirstTake",27,137,FALSE,NA,FALSE,NA,"849279972774748160","2369849522","ChadMcGregor75","en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"ChadMcGregor75 shawnemerriman FirstTake","2369849522 21761627 26588937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-04-04 15:29:48,"849282863778451456","Damn right!@carlmcdowell",17,67,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-04-04 15:15:26,"849279249840254977","Answer this for me, @shawnemerriman. Am I wrong? 2 playoff wins in 9 seasons. We can't do better than that, bro? @FirstTake",89,210,FALSE,NA,FALSE,NA,"849275184389382145","21761627","shawnemerriman","en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"shawnemerriman FirstTake","21761627 26588937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-04-04 15:08:02,"849277387485458434","No sir, @AyeeItsANT. Just the Finals. And that wa due to injury or suspensions.",7,58,FALSE,NA,FALSE,NA,"847849725353242625","175596804","AyeeItsANT","en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"AyeeItsANT","175596804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-04-04 14:07:18,"849262103458451457","STHU @willcain. You're lucky you're not here in house. You're real damn lucky. @FirstTake",154,440,FALSE,NA,FALSE,NA,"849260797687681025","22928810","willcain","en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"willcain FirstTake","22928810 26588937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-04-04 13:06:45,"849246866055335937","Awwwww Damn! Did y'all hear the news: Tony Romo is retiring. What ever will we do from here:). See y 'all on @FirstTake at top of the hour!!",1002,2926,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"FirstTake","26588937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-04-04 02:52:08,"849092193084198913","Watching this Nat'l Title Game...I don't think I've ever seen a team shoot as badly as @UNC is shooting. Wide-open looks, still BRICK CITY",632,1966,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"UNC","20683724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-04-03 18:30:27,"848965938691133440","RT @FirstTake: .@stephenasmith explains how @russwest44 backed up Michael Jordan's co-sign with his phenomenal season. https://t.co/fwprSon…",115,0,FALSE,NA,TRUE,"848965866586853377",NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"FirstTake stephenasmith russwest44","26588937 16302242 35982046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-04-03 15:28:06,"848920047968038914","@1Tyvis @TheVonnBell7 Haaaaaa. Yes I am.",5,32,FALSE,NA,FALSE,NA,"848919764470837250","1700542020","1Tyvis","en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"1Tyvis TheVonnBell7","1700542020 549536699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-04-03 15:09:05,"848915261524770816","RT @FirstTake: .@maxkellerman @ZagMBB ""I can’t see Roy Williams and UNC losing back-to-back national championships.""

Did @stephenasmith ge…",138,0,FALSE,NA,TRUE,"848907522136264705",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"FirstTake maxkellerman ZagMBB stephenasmith","26588937 172882258 602989093 16302242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-04-03 14:38:39,"848907604814442496","I'm sick today, so I was gonna try &amp; take it light. But then I saw that Jerry Jones wants the NFL to be a little lax on weeed.@FirstTake",616,2298,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"FirstTake","26588937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-04-02 17:11:34,"848583697259540480","First of all, the @nyknicks do not belong on Nat'l TV any damn way. But especially if there's no @carmeloanthony or D-Ros3.#Goodness!",636,1825,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"nyknicks carmeloanthony","20265254 42384760",NA,"Goodness",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-04-01 13:38:54,"848167794088833025","@UNC_Basketball winning will have you fixated on basketball a little more. https://t.co/yXLP4JyHSh",32,95,FALSE,NA,FALSE,NA,NA,"45575375","UNC_Basketball","en","Twitter Web Client",NA,NA,NA,NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=19045390","UNC_Basketball","45575375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-04-01 05:48:11,"848049334423867392","I've been a @JHarden13 for MVP guy all season long. But with another triple-double from @russwest44, he's got the edge right now.#Close!!!",507,1910,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"JHarden13 russwest44","50811932 35982046",NA,"Close",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-04-01 05:17:25,"848041587821223941","Never thought in my wildest dreams I'd see @UConnWBB Lose this year. Props to @msstate. But major props to Geno's crew for that 111 streak!",553,2161,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"UConnWBB msstate","242785840 13399402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-31 16:52:10,"847854040654499840","RT @Cuse_MBB: Truth. 
@stephenasmith @maxkellerman 
<f0><U+009F><U+008D><U+008A><f0><U+009F><U+008F><U+0080> #RememberingPearl https://t.co/NbJON9lUC4",286,0,FALSE,NA,TRUE,"847848997066874880",NA,NA,NA,"en","Twitter for iPad","847848868209405957","http://pbs.twimg.com/ext_tw_video_thumb/847848868209405957/pu/img/Z3SA1jrrteUeVcOa.jpg","https://twitter.com/Cuse_MBB/status/847848997066874880/video/1",NA,NA,NA,"Cuse_MBB stephenasmith maxkellerman","2715223320 16302242 172882258",NA,"RememberingPearl",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-31 16:00:29,"847841034809864192","I'm not concerned at all about @KingJames &amp; the @cavs getting eliminated before the NBA Finals. https://t.co/ChnihF6WGt",170,347,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=19044481&sf66996636=1","KingJames cavs","23083404 19263978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-31 15:58:16,"847840477768560642","https://t.co/7VRdkKreZT",84,271,FALSE,NA,FALSE,NA,NA,NA,NA,"und","Twitter for iPhone",NA,NA,NA,NA,"hiphollywood.com/2017/03/first-…","https://hiphollywood.com/2017/03/first-take-host-molly-qerim-cheating-story-is-fakenews-here-we-go-again-mto/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-31 14:22:24,"847816349829271552","RT @FirstTake: “I just think he’s one of those guys where it’s not that big of a priority for him."" 
-@stephenasmith on @KingJames becoming…",92,0,FALSE,NA,TRUE,"847815948383813632",NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"FirstTake stephenasmith KingJames","26588937 16302242 23083404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-31 13:58:26,"847810318445281280","RT @MikeAndMike: Will the @cavs make the Finals?

RT if you agree with @stephenasmith. https://t.co/c7wgwpKZxc",555,0,FALSE,NA,TRUE,"847798201516261376",NA,NA,NA,"en","Twitter for iPad","847797430062125057","http://pbs.twimg.com/media/C8P7RVRXkAEJ-mQ.jpg","https://twitter.com/MikeAndMike/status/847798201516261376/photo/1",NA,NA,NA,"MikeAndMike cavs stephenasmith","25355724 19263978 16302242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-31 13:44:52,"847806907377225729","Oh Goodness. @KingJames and @cavs are at it again....acting like there's some damn panic button to push. I can wait for @FirstTake today.",162,680,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"KingJames cavs FirstTake","23083404 19263978 26588937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-31 12:09:10,"847782822161022976","Thank GOD for you @Espngreeny. Thank God. Bruce, you and I need to talk. Goodness Gracious!!!",27,203,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"Espngreeny","488011724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-31 12:05:36,"847781923925762048","Answer the damn question Bruce Bowen. Is Pippen right? Does Phil Jackson deserve to go? This ain't a character question about Scottie.",107,564,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-30 19:47:20,"847535734735208458","RT @ESPNSAS: ICYMI:Hour 2 of the @stephenasmith show. MLB Hall of Famer Roberto Alomar, &amp; is Colin Kaepernick being black balled? https://t…",10,0,FALSE,NA,TRUE,"847535397198495745",NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"ESPNSAS stephenasmith","3160020147 16302242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-30 16:37:23,"847487934156623875","It's tough for me to take the MVP award away from @russwest44 or @JHarden13. https://t.co/zDfsQlZcqG",157,378,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=19037664&sf66786281=1","russwest44 JHarden13","35982046 50811932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-30 03:55:53,"847296295320432645","Watching @spurs vs. @warriors. Thought the Spurs would be up to this, but Kawhi doesn't have the help he needs. Even w/o @KDTrey5",328,1079,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"spurs warriors KDTrey5","18371803 26270913 35936474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-28 02:24:41,"846548569871998976","RT @slicknik03: Got to meet the legend today @FirstTake  Thank you for everything @stephenasmith <U+2764><U+FE0F> https://t.co/qAmJUOPP4e",101,0,FALSE,NA,TRUE,"846545108891660288",NA,NA,NA,"en","Twitter for iPhone","846545101157384192","http://pbs.twimg.com/media/C7-ISMjVQAAR5RL.jpg","https://twitter.com/slicknik03/status/846545108891660288/photo/1",NA,NA,NA,"slicknik03 FirstTake stephenasmith","2269677619 26588937 16302242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-28 00:30:39,"846519872804835333","I was looking for Mr. Ball and he actually showed up today -- with Lonzo. https://t.co/3fM5qmYNjo",141,691,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=19015827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-27 21:13:11,"846470175687782400","RT @ESPNSAS: ICYMI: Hour 2 of the @stephenasmith show. @JayBilas joins to breakdown the Elite 8, the #Raiders are Las Vegas bound https://t…",13,0,FALSE,NA,TRUE,"846448590985801728",NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"ESPNSAS stephenasmith JayBilas","3160020147 16302242 40892016",NA,"Raiders",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-27 19:46:29,"846448356775878656","RT @ESPNSAS: ICYMI: Hour 1 of the @stephenasmith show. UNC tops Kentucky. Lonzo Ball NBA bound, &amp; the Lakers ownership hierarchy. https://t…",15,0,FALSE,NA,TRUE,"846448188231991296",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"ESPNSAS stephenasmith","3160020147 16302242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-27 19:31:08,"846444497080868865","Retirement is looking good on @kobebryant. https://t.co/0Qbkudwrc7",1581,5843,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone","846444485168971776","http://pbs.twimg.com/media/C78sxkyVwAA9bTc.jpg","https://twitter.com/stephenasmith/status/846444497080868865/photo/1",NA,NA,NA,"kobebryant","1059194370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-27 17:58:32,"846421190029795328","RT @FirstTake: ""LeBron has done so much for the game... He's earned the opportunity to take a rest."" - @kobebryant https://t.co/frQkcalV3N",1097,0,FALSE,NA,TRUE,"846394543343894532",NA,NA,NA,"en","Twitter for iPhone","846394460099547137","http://pbs.twimg.com/media/C77_Ru4XkAE2lcB.jpg","https://twitter.com/FirstTake/status/846394543343894532/photo/1",NA,NA,NA,"FirstTake kobebryant","26588937 1059194370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-27 17:58:27,"846421169561632768","RT @FirstTake: ""There's three that I really enjoy watching: Russell, James, Kawhi Leonard. I love watching that generation."" - @kobebryant…",641,0,FALSE,NA,TRUE,"846393613303107584",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"FirstTake kobebryant","26588937 1059194370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-27 17:58:16,"846421126620348416","RT @FirstTake: .@kobebryant shares why retirement wasn't too difficult. https://t.co/glOAKXSxZg",223,0,FALSE,NA,TRUE,"846388590133182469",NA,NA,NA,"en","Twitter for iPhone","846388536467226624","http://pbs.twimg.com/ext_tw_video_thumb/846388536467226624/pu/img/H10baCXAWIeSM486.jpg","https://twitter.com/FirstTake/status/846388590133182469/video/1",NA,NA,NA,"FirstTake kobebryant","26588937 1059194370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-27 17:57:57,"846421043250122752","RT @FirstTake: .@kobebryant running into Lonzo on the way to set. Don't miss Kobe now on @espn https://t.co/2AT2BX4pWm",767,0,FALSE,NA,TRUE,"846383178281476096",NA,NA,NA,"en","Twitter for iPhone","846383133104721922","http://pbs.twimg.com/ext_tw_video_thumb/846383133104721922/pu/img/WYip2THpNLBz8DAv.jpg","https://twitter.com/FirstTake/status/846383178281476096/video/1",NA,NA,NA,"FirstTake kobebryant espn","26588937 1059194370 2557521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-27 16:51:47,"846404394203725825","Power dinner with the 2 biggest soap opera icons, @EBraeden &amp; @MauriceBenard. https://t.co/pv0At2vhRJ",178,1261,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone","846404390256705536","http://pbs.twimg.com/media/C78ITvmVAAApOJn.jpg","https://twitter.com/stephenasmith/status/846404394203725825/photo/1",NA,NA,NA,"EBraeden MauriceBenard","38251645 251432707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-27 15:44:34,"846387477946535936","RT @FirstTake: ""When I look at you coaching 25 years... I would expect more than one title.” - @stephenasmith on John Calipari https://t.co…",91,0,FALSE,NA,TRUE,"846369844056543232",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"FirstTake stephenasmith","26588937 16302242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-27 13:54:12,"846359704251088896","I was looking for Mr. Ball and I have found him. He's here -- with Lonzo -- LIVE on @FirstTake. Plus @kobebryant &amp; @georgelopez#EnoughSaid!",394,1212,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"FirstTake kobebryant georgelopez","26588937 1059194370 49717874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-27 03:27:22,"846201955877773313","RT @MauriceBenard: You ain't seen nothing yet. Great dinner with my friend @EBraeden thanks to @stephenasmith https://t.co/TpxO4Hkb3i",179,0,FALSE,NA,TRUE,"846193518829699073",NA,NA,NA,"en","Twitter for iPad","846193468158476288","http://pbs.twimg.com/media/C75IedjXgAAO8LA.jpg","https://twitter.com/MauriceBenard/status/846193518829699073/photo/1",NA,NA,NA,"MauriceBenard EBraeden stephenasmith","251432707 38251645 16302242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-25 22:07:47,"845759140148498433","The kid De'Aaron Fox -- and Monk -- basically asked @MagicJohnson: You sure you looking at the right Freshman for the No. 1-pick in Draft!!!",2004,4915,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"MagicJohnson","248900032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-25 22:05:57,"845758682163949568","Don't you dare start that B.S., @AriesSpears. I'd love to have you on @FirstTake. But yo ass might forget it's rated PG-13. You know YOU!:)",89,371,FALSE,NA,FALSE,NA,"845758263698341888","30887601","AriesSpears","en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"AriesSpears FirstTake","30887601 26588937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-25 21:21:23,"845747463101177856","That's who I am and that's who I'm going to stay. Love ya, boy, @AriesSpears. You and Don keep doing y'all and I'll do me. @DonCheadle",24,176,FALSE,NA,FALSE,NA,"845746532167114753","30887601","AriesSpears","en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"AriesSpears DonCheadle","30887601 228794007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-25 21:20:35,"845747261652942849","I'd have said so, without giving two cents what anyone thinks, @AriesSpears. I'm independent. Don't take political sides.  @DonCheadle",21,127,FALSE,NA,FALSE,NA,"845746532167114753","30887601","AriesSpears","en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"AriesSpears DonCheadle","30887601 228794007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-25 21:19:39,"845747027493347328","My man, @AriesSpears you know me well enough to know I don't give a damn what folks think at the expense of my truth. If i knew @DonCheadle",25,122,FALSE,NA,FALSE,NA,"845746532167114753","30887601","AriesSpears","en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"AriesSpears DonCheadle","30887601 228794007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-25 21:10:31,"845744728813416448","@DonCheadle Yes sir. I didn't know anything. He just stopped for a pic and I saw him on TV once. That's it. But I hear ya.#AppreciateYa",39,89,FALSE,NA,FALSE,NA,"845733794879422464","228794007","DonCheadle","en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"DonCheadle","228794007",NA,"AppreciateYa",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-25 03:50:56,"845483110007369728","Um, Mr. Lavar Bell..i DID try and tell ya. I most certainly did. You cut checks your son couldn't cash. I did warn you sir. I really did.",45183,85510,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-24 18:04:34,"845335547858096128","RT @FirstTake: Did LaVar Ball get the best of @stephenasmith yesterday?

Tell us your thoughts. 
https://t.co/ODRKbOTqLx",150,0,FALSE,NA,TRUE,"845285850778927104",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"es.pn/2nPJgjs","http://es.pn/2nPJgjs","FirstTake stephenasmith","26588937 16302242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-24 15:48:55,"845301410732396544","RT @FirstTake: Don't forget to come meet @stephenasmith, @MollyQerim, @maxkellerman after the show. Doors open at 9:15 am PT. https://t.co/…",33,0,FALSE,NA,TRUE,"845275277861277696",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"FirstTake stephenasmith MollyQerim maxkellerman","26588937 16302242 340324914 172882258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-24 13:55:06,"845272764789510145","Hiding and now he's here. @FirstTake in the house on ESPN at the top of the hour. Buckle up @dallascowboys nation. Here I come.#Haaaaaaaaaa!",45,229,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"FirstTake dallascowboys","26588937 8824902",NA,"Haaaaaaaaaa",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-24 13:54:04,"845272504595828737","I've been waiting for this day for a while. Not only is @RSherman_25 in the house, but so is the player, @michaelirvin88. He's come out of..",64,258,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"RSherman_25 michaelirvin88","27698202 38234856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-24 00:51:49,"845075646984409090","Something is wrong with LaVar Ball!!! https://t.co/FbTjhRxpXF",1014,2789,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=18985117&sf65452271=1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-23 18:07:03,"844973783169601538","RT @ESPNLosAngeles: .@maxkellerman &amp; @stephenasmith weigh-in on McGregor v Mayweather on Thompson &amp; Trudell. (@champagnennuts / @MikeTrudel…",40,0,FALSE,NA,TRUE,"844972931843162112",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"ESPNLosAngeles maxkellerman stephenasmith champagnennuts","92911662 172882258 16302242 773574926079029248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-23 17:42:55,"844967710580756481","RT @FirstTake: LaVar Ball: Lonzo has that same impact [@MagicJohnson] had.

And at that moment ... @stephenasmith WENT OFF! 

https://t.co/…",1403,0,FALSE,NA,TRUE,"844957874992373761",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"FirstTake MagicJohnson stephenasmith","26588937 248900032 16302242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-23 16:01:27,"844942176232583169","RT @FirstTake: “It’s just another mechanism trying to be implemented to control black folks.”

-@stephenasmith on NFL instructional celebra…",241,0,FALSE,NA,TRUE,"844920247194861568",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"FirstTake stephenasmith","26588937 16302242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-23 15:12:57,"844929968480096256","I have been waiting for this moment. Lavar Ball -- Lonzo's Daddy -- is in the house on @FirstTake RIGHT NOW. Been waiting for this!!!",671,2533,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"FirstTake","26588937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-23 00:44:51,"844711504796696578","Can't speak on anything else @youngsinick and not trying to without knowing more.",13,62,FALSE,NA,FALSE,NA,"844710951320473600","22111533","youngsinick","en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"youngsinick","22111533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-23 00:44:18,"844711366153981955","I have no idea what you're talking about on that one @youngsinick. Only thing I know about him are some of his views vs. crime. That's it",20,62,FALSE,NA,FALSE,NA,"844710951320473600","22111533","youngsinick","en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"youngsinick","22111533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-23 00:25:46,"844706701899173889","Hey @RyanRuocco of course @KingJames deserves a day off. But fans deserve than ""There's nothing the NBA can do about it."" That's DISRESPECT!",52,278,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"RyanRuocco KingJames","109647445 23083404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-23 00:22:43,"844705934492471296","Thank you sir, @SheriffClarke. A bit more liberal than you. Don't always agree. But respect where you're coming from, as well.#GodBless",97,520,FALSE,NA,FALSE,NA,"844697844799877121","118845216","SheriffClarke","en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"SheriffClarke","118845216",NA,"GodBless",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-23 00:21:28,"844705621467377665","RT @SheriffClarke: Ran into @stephenasmith in Beverly Hills. Admire courage of not ALWAYS taking the popular position in the hood on some b…",712,0,FALSE,NA,TRUE,"844697844799877121",NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"SheriffClarke stephenasmith","118845216 16302242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-22 16:00:35,"844579568354758656","Not bad @willcain. Not bad<f0><U+009F><U+0098><U+0080>",52,288,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"willcain","22928810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-03-22 15:57:28,"844578785190199296","Alright @willcain this Final Take had better be good damnit. I'm watching. Don't fold under pressure like you usually do<f0><U+009F><U+0098><U+0080>@FirstTake",49,323,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"willcain FirstTake","22928810 26588937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
