"screen_name","user_id","created_at","status_id","text","retweet_count","favorite_count","is_quote_status","quote_status_id","is_retweet","retweet_status_id","in_reply_to_status_status_id","in_reply_to_status_user_id","in_reply_to_status_screen_name","lang","source","media_id","media_url","media_url_expanded","urls","urls_display","urls_expanded","mentions_screen_name","mentions_user_id","symbols","hashtags","coordinates","place_id","place_type","place_name","place_full_name","country_code","country","bounding_box_coordinates","bounding_box_type"
"RealSkipBayless","43139414",2017-09-27 15:29:41,"913063100089110528","I’m a believer in Dwyane Wade. He taught LeBron how to win at the NBA level. More @Undisputed, now on FS1 https://t.co/MCvGeZzokS",171,554,TRUE,"913060927083241472",FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/undisputed/sta…","https://twitter.com/undisputed/status/913060927083241472","undisputed","765905855195803648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-27 13:21:42,"913030891911483393","Also today: We debate D-Wade, Pitino, Dez, Odell, Musburger vs Romo. @undisputed. 9:30 AM-Noon ET. FS1",11,86,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"undisputed","765905855195803648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-27 13:18:32,"913030094318223361","Shannon Sharpe responds to Ray Lewis. @undisputed. 9:30 AM ET. FS1",125,245,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"undisputed","765905855195803648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 22:12:09,"912801997123813376","Dallas survived because it had Dak and an underrated Arizona did not.",104,385,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 22:11:25,"912801812691877888","Witten: 1 catch for 3 yds. Beasley: 1 for 4. Dez: only 1 for + yds. 18 of Zeke's 22 carries totaled 15 yds. Ariz 75 plays to Dallas' 45! ...",67,150,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 22:05:16,"912800264536571905","The stats say the Cowboys were beaten pretty badly. But Dak Prescott made 3 plays that made possible 28-17. Romo would've lost that game.",144,580,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 22:01:41,"912799363172147200","Dak: great game-manager capable of spectacular plays when necessary. Makes clutch throws/runs without making mistakes. Rare, rare blend.",122,482,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 21:22:29,"912789497179287552","Today's Undisputed podcast: https://t.co/IddkZAt9C8",5,37,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"soundcloud.com/undisputedonfs…","https://soundcloud.com/undisputedonfs1/92617-cowboys-at-cardinals-team-demonstrations-lebron-on-kyrie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 15:08:43,"912695433348096000","Dak is a QB without an ego. He doesn’t care who gets the credit, as long as the Cowboys win. More @Undisputed, now… https://t.co/RmZIDtw7ud",118,483,TRUE,"912692766987059200",FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/912695433348096000","undisputed","765905855195803648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 13:19:26,"912667931221168128","Also today: We debate Jerry kneeling, LeBron on Kyrie, Pop's blast, Richard Sherman's hit, Big Ben's backtrack. @undisputed. 9:30 AM ET. FS1",22,161,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"undisputed","765905855195803648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 13:17:25,"912667427334270976","My concerns about the Cowboys win last night. @undisputed. 9:30 AM ET. FS1",12,74,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"undisputed","765905855195803648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 03:47:45,"912524065381875712","I'm going live on Facebook in a couple of minutes to talk about what I just saw. JOIN ME.",37,285,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 03:46:53,"912523847282257920","Tonight he was Demarcus Lawrence Taylor.",562,1614,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 03:46:16,"912523693095391232","HOW BOUT THEM COWBOYS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",4172,8242,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 03:44:12,"912523171403665409","Just one turnover.",44,185,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 03:43:23,"912522967057174528","Hanging on for dear life.",66,246,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 03:32:25,"912520206714408960","You HAVE TO let Dak throw for that clock-killing first downl",135,557,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 03:23:51,"912518049126768640","Finally: Eat, Zeke, eat.",753,1957,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 03:12:41,"912515239811223552","Need a turnover.",98,224,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 03:09:11,"912514360899018752","That happened RIGHT IN FRONT OF THE COWBOYS BENCH. WHAT A DUMB CHALLENGE.",148,577,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 03:08:19,"912514142468059136","Why challenge that? Garrett just pulled an Arians.",123,380,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 03:07:12,"912513859419652097","Scandrick, BROKEN HAND. Healthy, he intercepts that.",169,589,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 02:56:57,"912511279239069696","What a throw on the run by DAK PRESCOTT, to the underutilized deep threat Brice Butler, who is underrated big &amp; fast.",444,1422,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 02:51:49,"912509989469564930","Linehan's fault. Slow on the draw. Play/personnel in late. Hope that lost time out doesn't come back to haunt.",44,159,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 02:49:39,"912509441227890688","Just hope Dallas D can hold up. It has been on the field far longer than Arizona's.",73,270,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 02:35:10,"912505796830752769","Scandrick couldn't play that ball in the air because of his broken hand.",76,251,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 02:30:54,"912504724674326528","That series got blown up when Zeke went nowhere on first down.",59,210,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 02:23:57,"912502976761126912","Jeff Heath, another big loss in the secondary. Here we go again.",83,263,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 02:16:24,"912501074514255872","The Cowboys have scored two touchdowns tonight, both on pure guts.",319,1030,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 02:15:05,"912500744044941312","THROW UP THAT X, DEZ BRYANT. YOU EARNED EVERY INCH OF THAT. THAT'S HOW YOU LEAD AND INSPIRE YOUR FOOTBALL TEAM.",1422,3835,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 02:03:04,"912497721625288704","This is hard to watch. Cowboys' vaunted O line can't win, Zeke going nowhere slowly.",101,364,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 01:46:37,"912493578282086400","The Cowboys played an overall poor half and it's 7-7. Could've been so much worse.",175,548,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 01:41:31,"912492296368668672","I wouldn't recommend that move routinely for Dak, BUT THIS OFFENSE NEEDED A PLAY MADE &amp; HE TOOK IT UPON HIMSELF TO GO FOR THE HIGH-RISK TD.",257,1064,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 01:29:59,"912489396393226240","Zeke just doesn't look right. Even on the missed-tackle breakaway run, he just didn't have the usual acceleration.",202,755,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 01:28:46,"912489090175574016","So far Arizona's sneaky-talented defense has been much better than the Cowboys' stuck-in-mud offense.",90,268,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 01:17:29,"912486247767064576","Throw it to Cole Beasley.",178,577,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 01:10:42,"912484542350475264","Now the OFFENSE looks overmatched. Line can't run block. Zeke looks like he's lost confidence, running in mud, no burst. Huh?",212,542,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 01:04:40,"912483024075292672","This is becoming a second straight disaster. From holding the Giants to 3 to can't stop anybody.",152,335,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 00:59:57,"912481835992604673","Great. Scandrick gone, again. TROUBLE.",122,354,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 00:57:50,"912481303454351360","You are KIDDING. Saw nobody off sides.",224,579,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 00:56:49,"912481046146424832","Now I don't love stopping this 4th-down play.",37,77,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 00:53:39,"912480252760174592","Game on the line right here. Somebody on the Cowboy D must make one momentum-shifting play, now.",106,271,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 00:40:53,"912477038900011008","Just a shockingly bad start. Carson Palmer just shredded the pass defense, boom-boom-boom. That time, ABrown and Heath got burned.",111,403,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 00:29:34,"912474187981234178","That was actually big of Jerry Jones, taking a knee on the field, even though it was just before the Anthem. Hey, it's SOMEthing, a start.",1129,4081,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 00:23:16,"912472605914939393","I'm just not sure who can play cornerback tonight for the Cowboys. Carson Palmer isn't THAT old or bad.",62,216,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RealSkipBayless","43139414",2017-09-26 00:22:30,"912472413220233216","I believe the embarrassment in Den was just what the Cowboys needed early this season. They weren't ready to play. Tonite, they'd better be.",111,313,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
